transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Cluster-80718.25782_A1.NODE_126577_length_1220_cov_142507.591500_g58981_i0	13756.9665288316	17.1265671600262	1.53773968837793	11.1374943948361	8.24051670697436e-29	9.1287353423239e-26
Cluster-80718.25783_A1.NODE_136971_length_1104_cov_135581.197686_g66805_i0	2473.03171755496	12.0138884666876	0.719041911742725	16.7081894260792	1.14252174611599e-62	2.09916077741573e-59
Cluster-80718.25784_A1.NODE_198881_length_705_cov_153933.829154_g121186_i0	303.841035781665	5.15450328852181	0.352972446677165	14.6031321624269	2.68233327446491e-48	3.81243064903405e-45
Cluster-80718.25785_A1.NODE_201184_length_696_cov_148619.569157_g123366_i0	1528.06123319106	-9.91698727746628	0.544526496689142	-18.2121298738703	4.13541573392055e-74	9.29906864263785e-71
Cluster-80718.25786_A1.NODE_205298_length_680_cov_181918.575856_g127295_i0	5109.9097847606	10.5929907976264	1.15257988448869	9.1906781822118	3.9037234159933e-20	3.19636448983769e-17
Cluster-80718.25787_A1.NODE_208357_length_669_cov_124831.425249_g130211_i0	2017.04650182225	-2.70209582578436	0.349396781617544	-7.73360250565252	1.0454511735483e-14	6.15260267014117e-12
Cluster-80718.25788_A1.NODE_213196_length_652_cov_154655.641026_g134886_i0	150.903384023685	3.95087463140855	0.592819926601575	6.66454424711649	2.65487911679231e-11	1.27382621928921e-08
Cluster-80718.25789_A1.NODE_215271_length_645_cov_184702.550173_g136893_i0	198.943625784043	7.16483038155462	0.971088610209409	7.37814274230811	1.60512829685611e-13	8.33886289917394e-11
Cluster-80718.25790_A1.NODE_231609_length_596_cov_172731.461248_g152794_i0	874.294371199911	-6.28339805537003	0.750572228183665	-8.37147688048016	5.69005366794174e-17	4.08217997884969e-14
Cluster-80718.25791_A1.NODE_241581_length_570_cov_192584.433400_g162590_i0	988.325517081261	2.65989045888295	0.306726184002282	8.67187282212322	4.25070275003728e-18	3.23437689705993e-15
Cluster-80718.25794_A1.NODE_292095_length_473_cov_198710.054187_g212740_i0	67.4790161278545	8.87649902960652	1.12112738107268	7.91747590814665	2.42380572634198e-15	1.51522052665957e-12
Cluster-80718.25795_A1.NODE_302149_length_458_cov_171044.585678_g222782_i0	303.999408921674	5.19602286715831	0.824531820730114	6.30178573648897	2.94235737118046e-10	1.35150188775816e-07
Cluster-80718.25797_A1.NODE_114747_length_1380_cov_90049.810358_g9632_i24	30.6245012397723	7.14738926845965	1.26638988792768	5.64390898616195	1.66231973410909e-08	6.62548753495082e-06
Cluster-80718.25798_A1.NODE_393203_length_366_cov_502272.080268_g313802_i0	4573.00061349848	11.7943128076072	0.662370146228778	17.806226435111	6.32318258383643e-71	1.36092052128316e-67
Cluster-80718.25821_A1.NODE_77641_length_2191_cov_8597.313089_g9470_i4	2043.67243995425	-9.94180135698336	0.416130260441155	-23.8910800345154	3.79175214160451e-126	1.96986753759308e-122
Cluster-80718.25822_A1.NODE_134201_length_1133_cov_100710.358349_g64637_i0	12142.5662478748	13.6739584066859	0.547604468139204	24.9705018900794	1.27901654709826e-137	8.37805886822944e-134
Cluster-80718.25824_A1.NODE_221570_length_625_cov_114841.034050_g143005_i0	5555.47028931217	14.1069386108761	0.902988301764725	15.6225042819565	5.11562776419247e-55	7.86444248291299e-52
Cluster-80718.25825_A1.NODE_181405_length_783_cov_164534.108939_g104918_i0	20.9448480275678	4.59346032343226	0.803724063304329	5.71522060014887	1.09561798826429e-08	4.43722340037391e-06
Cluster-80718.25826_A1.NODE_187488_length_754_cov_173852.694323_g110510_i0	8898.03894732645	4.2761550835501	0.371470930263724	11.511412428731	1.15569898765959e-30	1.36028479517037e-27
Cluster-80718.25827_A1.NODE_281925_length_489_cov_157874.834123_g202603_i0	4.66430178370704	5.60063427185323	1.21200319317669	4.62097319824204	3.81944120745142e-06	0.00119384479849258
Cluster-80718.25829_A1.NODE_121780_length_1281_cov_51130.104613_g55548_i0	1496.67360813662	10.4666987719994	0.632887516946289	16.5380079267508	1.95377145943621e-61	3.54642475068916e-58
Cluster-80718.25830_A1.NODE_160470_length_908_cov_41172.223543_g86196_i0	86.0649403397823	9.8063382519485	1.14645397693539	8.55362574445595	1.19281222084546e-17	8.9406913622068e-15
Cluster-80718.25831_A1.NODE_149581_length_990_cov_47372.944745_g77012_i0	70.3133575703459	4.0079105106545	0.971536190784413	4.12533320803884	3.70198391133077e-05	0.00994183946697296
Cluster-80718.25831_A1.NODE_196849_length_713_cov_55829.749226_g119275_i0	13746.6885109213	12.5707166486812	0.616747085381765	20.3822878885597	2.4016316246712e-92	7.86581345524648e-89
Cluster-80718.25832_A1.NODE_233830_length_590_cov_252784.164436_g154969_i0	437.671258739954	-2.37058259250753	0.310763281764555	-7.62825832912773	2.37946393401493e-14	1.31314160012731e-11
Cluster-80718.25833_A1.NODE_172434_length_832_cov_320553.739869_g96791_i0	18966.9507277061	14.1663078965515	0.539427476157907	26.2617469867342	5.24831598899731e-152	3.95353019293173e-148
Cluster-80718.25834_A1.NODE_244056_length_564_cov_443539.466801_g165024_i0	225.489868204797	6.10799657345255	0.520963452687022	11.7244243179608	9.55483846421459e-32	1.15161792654409e-28
Cluster-80718.25835_A1.NODE_205297_length_680_cov_333305.734095_g127294_i0	244.974350142452	8.87151061115223	0.773440828805374	11.4701865750413	1.86257269492633e-30	2.17529720654965e-27
Cluster-80718.25835_A1.NODE_246991_length_557_cov_490896.636735_g167919_i0	820.851458864196	13.0597708396058	1.12952803947874	11.5621484223027	6.40850736615943e-31	7.60235678171821e-28
Cluster-80718.25837_A1.NODE_297922_length_464_cov_463596.614610_g218558_i0	3408.56362042168	12.6848752820057	0.915543078662016	13.8550283188679	1.18610088276429e-43	1.60988083690438e-40
Cluster-80718.25838_A1.NODE_313127_length_443_cov_462952.375000_g233753_i0	269.019438605683	11.4504883818575	1.14497313666235	10.0006611641879	1.5138293814793e-23	1.39068305356274e-20
Cluster-80718.25840_A1.NODE_305058_length_454_cov_119979.837209_g225691_i0	34.0369148871607	1.34593391337232	0.282753864492195	4.76009024948085	1.93506411379953e-06	0.000626956611442845
Cluster-80718.25842_A1.NODE_439704_length_337_cov_180176.000000_g360300_i0	47.8630709451091	3.14264193068952	0.809250292017666	3.8833991926702	0.000103006248421463	0.0246741894873692
Cluster-80718.25845_A1.NODE_734766_length_249_cov_574055.945055_g655361_i0	45.4936375942883	3.5766669815966	0.389933130191287	9.17251370726571	4.62115038625682e-20	3.76333997861117e-17
Cluster-80718.25846_A1.NODE_1067301_length_208_cov_362235.397163_g987896_i0	97.5759867822672	-7.08822154811405	0.648930323618444	-10.9229316155085	8.95575717606188e-28	9.43542252019795e-25
Cluster-80718.25851_A1.NODE_242819_length_567_cov_170620.494000_g163808_i0	27.1736383064153	-8.35058945301131	1.14859153561692	-7.27028642826116	3.58726047514863e-13	1.8382757684538e-10
Cluster-80718.25851_A1.NODE_307940_length_450_cov_128223.214099_g228571_i0	4751.26261910413	-15.8009243209008	0.987767794018156	-15.9965980026783	1.34950599405354e-57	2.2099480821534e-54
Cluster-80718.25858_A1.NODE_235691_length_585_cov_375251.361004_g156802_i0	1869.63487796735	3.54537990124221	0.439016527630826	8.0757321834215	6.70729493022646e-16	4.4320804688289e-13
Cluster-80718.25859_A1.NODE_265036_length_519_cov_246439.435841_g185805_i0	2759.48431067326	5.0465743878293	0.284666996911475	17.7279925055684	2.54977263839563e-70	5.33536383233399e-67
Cluster-80718.25872_A1.NODE_176948_length_807_cov_153541.141892_g100860_i0	406.697716814306	5.19685994757115	0.78370322913762	6.63115801282295	3.33063451194814e-11	1.58293395878737e-08
Cluster-80718.25873_A1.NODE_294668_length_469_cov_139524.460199_g215309_i0	20505.4777738883	-7.8906383799035	0.351385811557759	-22.4557683331687	1.12397034718091e-111	4.70378468155357e-108
Cluster-80718.25876_A0.TRINITY_DN6210_c1_g1_i1	6.04013401693867	2.89845406431763	0.76094349366518	3.80902667339576	0.00013951490846034	0.0319440373764839
Cluster-80718.25877_A1.NODE_297921_length_464_cov_483243.989924_g218557_i0	10516.2358358735	16.1619643640402	1.01895044797161	15.8613840311992	1.17280534062435e-56	1.87971999801196e-53
Cluster-80718.25878_A1.NODE_286799_length_481_cov_261913.275362_g207459_i0	10073.1814350107	-13.2180577738501	0.523339775898632	-25.2571243054347	9.458113174755e-141	6.47704487634279e-137
Cluster-80718.25879_A1.NODE_381225_length_375_cov_207476.470779_g301825_i0	2859.37899176353	-11.9851765514614	0.674702243425368	-17.7636530310236	1.35145511681545e-70	2.86773065414506e-67
Cluster-80718.25881_A1.NODE_720591_length_251_cov_204555.532609_g641186_i0	26.164023698255	-3.0275824016947	0.469537144079538	-6.44801468823058	1.13324784676975e-10	5.28588196119145e-08
Cluster-80718.25882_A1.NODE_830354_length_236_cov_228171.828402_g750949_i0	663.359703053631	-7.15681673855336	0.361980420409661	-19.7712813595106	5.26223569303526e-87	1.52462147553269e-83
Cluster-80718.25885_A1.NODE_172055_length_834_cov_425772.056063_g96453_i0	32693.0366156637	12.9374917657604	0.789306401629295	16.390962671853	2.21902372465443e-60	3.93312818038484e-57
Cluster-80718.25886_A1.NODE_225281_length_614_cov_292981.153565_g146596_i0	1114.96088468129	8.28028305028092	0.445309988520145	18.5944247013142	3.56517240094437e-77	8.52579855164885e-74
Cluster-80718.25887_A1.NODE_225588_length_613_cov_371625.148352_g146893_i0	476.640964872316	12.2756080300586	1.14038600583759	10.7644323651993	5.06728551436907e-27	5.15832546154952e-24
Cluster-80718.25888_A1.NODE_253822_length_542_cov_405029.258947_g174671_i0	98.6859865028197	7.84443556612007	0.872463332460467	8.99113495577823	2.44690375652861e-19	1.93009462332379e-16
Cluster-80718.25889_A1.NODE_251921_length_546_cov_364967.647182_g172792_i0	93.572282717706	8.76781613863319	1.08911407567173	8.05041118693237	8.25163358005251e-16	5.35854682559108e-13
Cluster-80718.25889_A1.NODE_264031_length_521_cov_386474.513216_g184804_i0	2362.38031313605	6.86672624142524	0.284163265441978	24.1647217515781	5.22888433453839e-129	2.91769809243415e-125
Cluster-80718.25889_A1.NODE_268699_length_512_cov_332019.148315_g189444_i0	120.582223871546	4.11118135136605	0.469221486026602	8.76170736804872	1.92314989386688e-18	1.47826448908209e-15
Cluster-80718.25890_A1.NODE_300087_length_461_cov_448928.276650_g220722_i0	301.406536195283	11.0370156813302	1.18311230724053	9.32879796261505	1.07078351882545e-20	8.91288255042673e-18
Cluster-80718.25892_A1.NODE_316302_length_439_cov_366911.091398_g236925_i0	464.142244972473	6.13761706371012	0.56528124593133	10.8576343331505	1.83439773132886e-27	1.90598984692603e-24
Cluster-80718.25893_A1.NODE_378648_length_377_cov_339104.825806_g299249_i0	18.4193801131015	5.39760225541274	0.88515395956922	6.09792477010395	1.0745429179737e-09	4.73361290874268e-07
Cluster-80718.25894_A1.NODE_263064_length_523_cov_240756.546053_g183845_i0	5.72372252188645	5.29771880600491	1.10275100788319	4.80409337024707	1.55454278555727e-06	0.000514738157207193
Cluster-80718.25894_A1.NODE_406266_length_357_cov_417879.048276_g326862_i0	13.7106706121214	7.15766209983252	1.11396692543318	6.42538116385205	1.3153949267726e-10	6.11654581088373e-08
Cluster-80718.25896_A1.NODE_514415_length_303_cov_412077.042373_g435010_i0	19.2231296813121	7.06279214559712	1.18837205935806	5.94324991906349	2.79425914750949e-09	1.18252890141751e-06
Cluster-80718.25910_A1.NODE_386381_length_371_cov_130862.513158_g306980_i0	1359.97132122517	-9.2213789951969	2.19225653252724	-4.20634120978828	2.59538290934152e-05	0.00712022979448399
Cluster-80718.25914_A1.NODE_332557_length_420_cov_196432.424929_g253169_i0	39.1920397081079	7.51379727429449	0.999899700921673	7.5145509768315	5.71065943897128e-14	3.0509299305531e-11
Cluster-80718.25915_A1.NODE_353179_length_399_cov_114697.256024_g273783_i0	102.535476561728	10.0595187659489	0.979302150053805	10.2721297664834	9.41038761605698e-25	8.86099742404706e-22
Cluster-80718.25916_A1.NODE_403318_length_359_cov_117537.982877_g323914_i0	16.6030542127716	4.94737010628454	0.760226780136029	6.50775562707657	7.62818751165851e-11	3.60268057153279e-08
Cluster-80718.25917_A1.NODE_451104_length_331_cov_154393.098485_g371700_i0	19.4071990740751	5.15499198109632	0.888270183190073	5.80340540372866	6.49814203715649e-09	2.68957027795593e-06
Cluster-80718.25918_A1.NODE_476087_length_319_cov_118721.968254_g396683_i0	8.97450089770513	3.09009452014023	0.696902209719062	4.43404322305983	9.24820724035068e-06	0.00275906070222573
Cluster-80718.25929_A1.NODE_340102_length_412_cov_179473.202899_g260710_i0	66.7883105189581	5.64303900697426	1.38965881458288	4.06073702966298	4.89180455672808e-05	0.0126982635256838
Cluster-80718.25930_A1.NODE_420448_length_348_cov_172557.619217_g341044_i0	95.066812475477	3.47258462110711	0.81882732277591	4.24092421505267	2.22601293015012e-05	0.00622205718076971
Cluster-80718.25931_A1.NODE_89882_length_1853_cov_33737.411534_g36104_i0	18.5732675643537	7.59414486354884	1.56099132199856	4.86495008430025	1.14485696827744e-06	0.000389352157976774
Cluster-80718.25933_A1.NODE_246151_length_559_cov_199200.052846_g167091_i0	46.4188580920688	4.94398360664805	0.778832452613994	6.34794247473197	2.18213642501841e-10	1.01156458971338e-07
Cluster-80718.25934_A1.NODE_372515_length_382_cov_148418.057143_g293118_i0	168.520393240238	4.52166260842285	0.30891305919371	14.6373307111871	1.62316607349633e-48	2.32899597587507e-45
Cluster-80718.25938_A1.NODE_624961_length_266_cov_135218.321608_g545556_i0	162.097778177927	1.75248178967747	0.45716816764917	3.83334167531612	0.000126414174852426	0.0293182598093211
Cluster-80718.25944_A1.NODE_183800_length_771_cov_236968.258523_g107122_i0	475.929689286608	8.77817016000754	0.863570317100433	10.1649743931468	2.84196694054456e-24	2.65942793351244e-21
Cluster-80718.25945_A1.NODE_167016_length_864_cov_217470.617315_g91952_i0	33541.1395916479	18.4123609504779	0.976722546313891	18.851168143876	2.87424907302306e-79	7.09887690315707e-76
Cluster-80718.25945_A1.NODE_179299_length_794_cov_257861.083906_g102983_i0	84.0453143970565	9.192784119614	1.08380463816467	8.48195679913417	2.21437792154091e-17	1.63537236902663e-14
Cluster-80718.25945_A1.NODE_212922_length_653_cov_267999.284983_g134618_i0	5048.95770617446	15.1033949983618	0.945763637721784	15.9695238809814	2.08370352016432e-57	3.375577297252e-54
Cluster-80718.25946_A1.NODE_225939_length_612_cov_270722.746789_g147238_i0	57.6753092557884	6.05372485076989	0.96250087565195	6.28957853848122	3.18329026413859e-10	1.45772440092661e-07
Cluster-80718.25977_A1.NODE_247008_length_557_cov_201596.767347_g167936_i0	21.9064982282679	7.83467017966358	1.1463147607941	6.8346587234349	8.22004792287348e-12	3.99491677423289e-09
Cluster-80718.26088_A0.TRINITY_DN194_c0_g1_i2	3487.13093504429	-5.88117191967936	1.2394803428182	-4.7448690523864	2.08641261942349e-06	0.0006730981559523
Cluster-80718.26418_A1.NODE_323747_length_430_cov_259389.305785_g244365_i0	2258.34458940332	6.33125634550835	0.357733576345824	17.6982446271352	4.32581594183436e-70	8.92771375316196e-67
Cluster-80718.26420_A1.NODE_398957_length_362_cov_467990.955932_g319554_i0	965.291153258244	9.723805451164	1.07261040111221	9.06555207844448	1.23974821156233e-19	9.9350652024345e-17
Cluster-80718.26421_A1.NODE_300794_length_460_cov_226861.763359_g221427_i0	60.2052076686316	3.60757228073794	0.578550883589978	6.23553153761086	4.50246628090433e-10	2.03704825049479e-07
Cluster-80718.26421_A1.NODE_398958_length_362_cov_281862.257627_g319555_i0	245.678251407032	5.88396850525227	0.639050571918108	9.20735973616542	3.34244979100239e-20	2.75174941564278e-17
Cluster-80718.26424_A1.NODE_541036_length_293_cov_440882.588496_g461631_i0	1356.9594554945	4.53389439460067	0.905516838543867	5.00696861903914	5.52939374706165e-07	0.000195094363592169
Cluster-80718.26425_A0.TRINITY_DN179696_c0_g2_i6	14.4153647376775	2.95493214660488	0.488667475044116	6.04691799129483	1.4764286070488e-09	6.44745673940189e-07
Cluster-80718.26431_A1.NODE_98954_length_1652_cov_83340.256151_g41101_i0	159.161702502911	3.63608400379509	0.96957596997643	3.75017957992862	0.000176707974818427	0.039266440675766
Cluster-80718.26442_A1.NODE_235694_length_585_cov_87935.571429_g156805_i0	128.190857896084	3.04158313315711	0.52879497272589	5.75191386082591	8.82387591523342e-09	3.61249000411183e-06
Cluster-80718.26509_A1.NODE_166082_length_870_cov_167377.963885_g91109_i0	360.341761697799	-3.79741491738668	0.794570615773474	-4.77920381398712	1.75990721937853e-06	0.000573908791697726
Cluster-80718.26510_A1.NODE_192418_length_732_cov_105219.790977_g115109_i0	28.2738269941823	-4.29123278681832	0.587624574914056	-7.30267754279327	2.8209669644991e-13	1.45549336268654e-10
Cluster-80718.26510_A1.NODE_282509_length_488_cov_194372.444181_g203185_i0	15.9097904177758	-5.84298748323889	0.992482330020519	-5.88724585466231	3.92684351373424e-09	1.64337310259913e-06
Cluster-80718.26511_A1.NODE_194443_length_723_cov_155391.649390_g117008_i0	662.710235647159	-12.9591437784482	1.13818588620192	-11.3857885039257	4.92209891971269e-30	5.66075191713736e-27
Cluster-80718.26512_A1.NODE_263063_length_523_cov_242832.739035_g183844_i0	23399.1186058817	-11.413707506292	0.481715889007761	-23.6938572439493	4.17174912574824e-124	2.0274566178584e-120
Cluster-80718.26513_A1.NODE_273138_length_504_cov_176982.375286_g193863_i0	9389.59218516291	-13.206417043386	0.568369206353337	-23.2356308113849	1.98781190109636e-119	8.80828685903754e-116
Cluster-80718.26515_A1.NODE_350042_length_402_cov_187673.847761_g270646_i0	395.180261585991	-6.16682218078248	0.458105319956202	-13.4615816759606	2.63220744690205e-41	3.54076555127515e-38
Cluster-80718.26517_A1.NODE_377450_length_378_cov_100814.418006_g298052_i0	158.637743069706	-2.05751478771628	0.345762765390284	-5.95065459230067	2.67072177175521e-09	1.13343175045315e-06
Cluster-80718.26518_A1.NODE_549500_length_290_cov_178932.681614_g470095_i0	3.31393755663928	5.09944493615198	1.17214093101941	4.35053908723843	1.35803243585997e-05	0.00394219284690226
Cluster-80718.26521_A1.NODE_666106_length_259_cov_119417.906250_g586701_i0	24.2067566041122	-6.06758432805428	0.862460392727443	-7.03520344727502	1.98970468358408e-12	9.82842353849490e-10
Cluster-80718.26535_A1.NODE_286800_length_481_cov_140235.531401_g207460_i0	3.6524443362801	5.25360048261219	1.21324900376235	4.33019146631934	1.48979749130062e-05	0.00429983525367548
Cluster-80718.26627_A1.NODE_43029_length_3731_cov_61181.378548_g1950_i2	4810.45721527358	9.70116846256099	0.933416708313679	10.39318064071	2.66320836814881e-25	2.55564528367473e-22
Cluster-80718.26628_A1.NODE_50452_length_3295_cov_47413.409542_g1950_i3	143.999984161758	3.88960365400194	1.02823291071448	3.78280408404666	0.00015507146995538	0.0352381788718064
Cluster-80718.26629_A1.NODE_100034_length_1630_cov_116622.891235_g41742_i0	13588.2486686401	8.93242487857165	0.849990425655961	10.508853522295	7.86437565560933e-26	7.69375955778211e-23
Cluster-80718.26630_A1.NODE_117795_length_1335_cov_117072.690852_g52798_i0	437.666052268095	3.56654845258826	0.763360862306683	4.67216571964543	2.98040331699074e-06	0.000945314912283173
Cluster-80718.26633_A1.NODE_161790_length_899_cov_107394.448317_g87339_i0	149.838921902317	4.80759825872096	0.646901317537344	7.43173360200093	1.07183503124767e-13	5.60699979072023e-11
Cluster-80718.26633_A1.NODE_200972_length_697_cov_114808.588889_g123169_i0	239.91980434418	8.20864002474717	0.941104631385755	8.72234579555743	2.72496643511958e-18	2.08396303628772e-15
Cluster-80718.26635_A1.NODE_252428_length_545_cov_60860.332636_g173296_i0	81.9211794504053	3.38790333273488	0.833385550556907	4.06522926929909	4.79852672307517e-05	0.0125293108764607
Cluster-80718.26636_A1.NODE_258011_length_533_cov_90970.377682_g178823_i0	998.825463554595	5.66040571698288	0.57185531761601	9.89831788323727	4.2333522872681e-23	3.79638465623526e-20
Cluster-80718.26638_A1.NODE_325505_length_428_cov_204122.108033_g246122_i0	59.3224033518879	9.26806943765498	0.993435395309502	9.32931268748234	1.06559653659955e-20	8.91288255042673e-18
Cluster-80718.26639_A1.NODE_420451_length_348_cov_145779.711744_g341047_i0	34.3031067400703	6.78875491835339	0.909765905032213	7.46208984179619	8.51607821503422e-14	4.48609729999594e-11
Cluster-80718.26640_A1.NODE_543766_length_292_cov_135566.844444_g464361_i0	21.3544091729377	6.11038299068658	1.10216410957785	5.54398654210123	2.9566156935465e-08	1.16000198899485e-05
Cluster-80718.26641_A1.NODE_563809_length_285_cov_106691.307339_g484404_i0	13.4212026293874	4.14624888781024	0.804055562035953	5.15666961784519	2.51380770717878e-07	9.21478723493547e-05
Cluster-80718.26642_A1.NODE_193549_length_727_cov_252024.237879_g116165_i0	37660.7820983583	13.1507980922631	0.333568839169202	39.4245401489449	0	0
Cluster-80718.26644_A1.NODE_185114_length_765_cov_210284.090258_g108328_i0	26300.0640824175	2.13451432336472	0.388386664456642	5.49584864441969	3.88835907124681e-08	1.50983579720354e-05
Cluster-80718.26645_A1.NODE_284909_length_484_cov_177493.381295_g205578_i0	35.3414553828236	5.80157274900082	0.806796023492281	7.19087920623139	6.43754180188722e-13	3.2655677115506e-10
Cluster-80718.26648_A1.NODE_121624_length_1283_cov_51697.582237_g55440_i0	5128.28540401513	-10.706057081314	0.382319930722005	-28.002874611051	1.49896223235512e-172	1.61308679260278e-168
Cluster-80718.26649_A1.NODE_137189_length_1102_cov_10164.204831_g3059_i8	3.7484662352228	-5.50163080042006	1.48420979409332	-3.7067743538109	0.000209915815248703	0.0454392339217735
Cluster-80718.26650_A1.NODE_147165_length_1010_cov_56341.468717_g74995_i0	858.009983702253	-9.40587566241114	0.473049359026202	-19.8834973199703	5.65511419583072e-88	1.67057617574443e-84
Cluster-80718.26651_A1.NODE_168517_length_855_cov_108402.276650_g93284_i0	5312.45291340326	15.1767907420201	1.06971364480786	14.1877135209826	1.09160197984127e-45	1.52277465445283e-42
Cluster-80718.26651_A1.NODE_179703_length_792_cov_114237.208276_g103358_i0	15354.2739880458	12.465461253326	0.593107876986256	21.0171905263953	4.56677403918745e-98	1.60005955806963e-94
Cluster-80718.26652_A1.NODE_233490_length_591_cov_32025.622137_g154633_i0	704.555766930369	-4.84140930793189	0.543416111337121	-8.90921194077076	5.13965773553452e-19	4.01210204548132e-16
Cluster-80718.26654_A1.NODE_123197_length_1262_cov_257788.186611_g56543_i0	138918.221093661	-14.5642706555272	0.560469264373158	-25.9858507527906	7.15735274285154e-149	5.13485527088224e-145
Cluster-80718.26655_A1.NODE_161045_length_904_cov_250551.224612_g86683_i0	3883.11788761267	9.79227787771748	0.486536352380276	20.1265081834293	4.32412500818411e-90	1.32952724409798e-86
Cluster-80718.26656_A1.NODE_173861_length_824_cov_107809.103038_g98065_i0	3180.05756446902	-11.9136911779136	0.603911898396672	-19.7275317965143	1.25132477042098e-86	3.55704412428028e-83
Cluster-80718.26657_A1.NODE_189228_length_746_cov_254506.147275_g112138_i0	83.9368639979956	6.02746458255986	1.33256853863766	4.52319292238581	6.09136705940703e-06	0.00186626511694077
Cluster-80718.26659_A1.NODE_224283_length_617_cov_265475.978182_g145630_i0	13469.685170939	11.8599821551762	0.753485481001879	15.7401601679258	8.02403198566638e-56	1.25926316138387e-52
Cluster-80718.26660_A1.NODE_224287_length_617_cov_229531.294545_g145634_i0	1448.05772325685	-1.67601974736341	0.231162279472104	-7.25040327163615	4.15532546586107e-13	2.12215993003784e-10
Cluster-80718.26661_A1.NODE_226286_length_611_cov_235077.380515_g147577_i0	361.993444097865	5.16697693121274	0.670954017529802	7.70094044631491	1.35068432924817e-14	7.70805872576516e-12
Cluster-80718.26662_A1.NODE_242421_length_568_cov_258191.532934_g163415_i0	55.63606433171	9.17700034240977	1.21377366378773	7.56071796266511	4.00850565218453e-14	2.16457868477588e-11
Cluster-80718.26663_A1.NODE_242818_length_567_cov_170794.476000_g163807_i0	29295.568398427	-18.4252103907795	0.967829903667848	-19.0376535390695	8.31711883876288e-81	2.08841467854863e-77
Cluster-80718.26664_A1.NODE_265037_length_519_cov_226596.754425_g185806_i0	22674.5232606314	17.8475020714889	0.975739420375331	18.2912586073684	9.71459825304004e-75	2.25167947416117e-71
Cluster-80718.26665_A1.NODE_269781_length_510_cov_203111.783296_g190519_i0	40.0791115135166	-6.88286226868996	1.1826340827333	-5.81994242275031	5.88679026392749e-09	2.44324499827287e-06
Cluster-80718.26666_A1.NODE_224289_length_617_cov_155997.207273_g145636_i0	23169.2884663966	-15.9608474650863	0.800210598406081	-19.9458086369742	1.62993267702248e-88	4.91128054375059e-85
Cluster-80718.26666_A1.NODE_274260_length_502_cov_103864.462069_g194980_i0	11.1245741881209	-3.69249811604256	0.737688505217149	-5.00549769981249	5.57178782892812e-07	0.000195673655598714
Cluster-80718.26668_A1.NODE_287493_length_480_cov_262095.394673_g208151_i0	334.323563164751	3.28222940739024	0.490374833272297	6.69330721050212	2.18182419441034e-11	1.05019633005006e-08
Cluster-80718.26669_A1.NODE_292724_length_472_cov_116467.597531_g213369_i0	32.6868324797994	-5.96856070534143	1.2449101774787	-4.79437056047649	1.63186388752347e-06	0.000537975889344416
Cluster-80718.26670_A1.NODE_296001_length_467_cov_188738.782500_g216641_i0	9.07433954380966	4.81918439124605	1.10594100240538	4.35754202146815	1.31531250959235e-05	0.00384783820160532
Cluster-80718.26671_A1.NODE_177695_length_803_cov_263263.466033_g101530_i0	663.140658576706	4.81832190709175	0.685360661313528	7.03034501259117	2.06023460547743e-12	1.01435583472753e-09
Cluster-80718.26671_A1.NODE_341061_length_411_cov_241755.046512_g261669_i0	243.475406228925	6.05407345228476	1.09322542924218	5.53780884559318	3.06279279442229e-08	1.1985384405581e-05
Cluster-80718.26672_A1.NODE_473912_length_320_cov_288269.940711_g394508_i0	3605.76323427902	14.039418996851	0.997964046813107	14.0680609102947	5.9683553130664e-45	8.17442221010247e-42
Cluster-80718.26674_A1.NODE_400392_length_361_cov_200146.741497_g320989_i0	187.382342150107	-3.93971238239083	0.370712488468324	-10.6274066964093	2.22205429870948e-26	2.20245051703468e-23
Cluster-80718.26676_A1.NODE_1089616_length_185_cov_390488.550847_g1010211_i0	16.8134241414857	1.87619935001596	0.462062101501138	4.06049174758242	4.89694681925561e-05	0.0126982635256838
Cluster-80718.26676_A1.NODE_601812_length_273_cov_292948.436893_g522407_i0	15.3156849480989	2.83353732507257	0.562213483332471	5.03996686147944	4.65612462253864e-07	0.000166229165759964
Cluster-80718.26678_A1.NODE_231225_length_597_cov_245687.105660_g152418_i0	743.998923829465	12.9179388527838	1.015203322011	12.7244844187417	4.32319013031545e-37	5.71339913897539e-34
Cluster-80718.26679_A1.NODE_276583_length_498_cov_270747.206497_g197291_i0	535.108481751079	6.86858109830331	0.777796967030547	8.83081496772353	1.03915769995944e-18	8.02863897016357e-16
Cluster-80718.26680_A1.NODE_286183_length_482_cov_256455.913253_g206846_i0	65.5254292261946	6.18539921935741	0.801699656951699	7.71535719857501	1.20643871147414e-14	6.96401723494187e-12
Cluster-80718.26681_A1.NODE_294008_length_470_cov_300228.501241_g214650_i0	363.673649395312	10.1959077479908	0.945228509758118	10.7867120413031	3.97766742979573e-27	4.0766761721469e-24
Cluster-80718.26682_A1.NODE_302855_length_457_cov_304973.505128_g223488_i0	45029.3993464659	15.5347299974315	0.683651083667541	22.7231849236504	2.64330370426716e-114	1.13782140794625e-110
Cluster-80718.26683_A1.NODE_343994_length_408_cov_419510.947214_g264599_i0	132.04772734839	2.50536109527619	0.557172493934359	4.49656277463573	6.9060796504988e-06	0.00208509630073046
